timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-01-03,ASML.US,buy,143.686,1.31,signal,0.0,0,0.0,0.0
2019-03-14,ASML.US,sell,169.8746,1.31,target_rebalance,34.3071,70,44.50260979469923,18.23
2019-01-03,AVGO.US,buy,20.4905,118.36,signal,0.0,0,0.0,0.0
2019-03-14,AVGO.US,sell,22.4375,118.36,target_rebalance,230.4519,70,43.76169958190801,9.5
2019-01-03,AVGO.US,buy,20.4905,266.21,signal,0.0,0,0.0,0.0
2019-03-15,AVGO.US,sell,23.6225,266.21,target_rebalance,833.7818,71,44.76169958190801,15.29
2019-03-06,LRCX.US,buy,15.8064,478.63,signal,0.0,0,0.0,0.0
2019-03-15,LRCX.US,sell,16.4898,478.63,target_rebalance,327.0949,9,6.904250296302191,4.32
2019-01-03,ASML.US,buy,143.8374,5.97,signal,0.0,0,0.0,0.0
2019-03-18,ASML.US,sell,176.6232,5.97,target_rebalance,195.7315,74,46.277495224664726,22.79
2019-01-03,AVGO.US,buy,20.4905,41.43,signal,0.0,0,0.0,0.0
2019-03-18,AVGO.US,sell,23.9334,41.43,target_rebalance,142.6407,74,45.76169958190801,16.8
2019-01-03,AMD.US,buy,19.5303,45.14,signal,0.0,0,0.0,0.0
2019-03-19,AMD.US,sell,23.5764,45.14,target_rebalance,182.6428,75,42.749110949321576,20.72
2019-01-03,AVGO.US,buy,20.4905,77.31,signal,0.0,0,0.0,0.0
2019-03-19,AVGO.US,sell,24.2575,77.31,target_rebalance,291.2276,75,46.76169958190802,18.38
2019-01-03,AMD.US,buy,19.5303,1028.82,signal,0.0,0,0.0,0.0
2019-03-20,AMD.US,sell,26.4635,1028.82,target_rebalance,7133.0664,76,43.74911094932159,35.5
2019-01-03,ASML.US,buy,145.0667,21.92,signal,0.0,0,0.0,0.0
2019-03-21,ASML.US,sell,176.0855,21.92,target_rebalance,679.9331,77,47.484621919779144,21.38
2019-01-03,AMD.US,buy,19.5796,390.57,signal,0.0,0,0.0,0.0
2019-03-22,AMD.US,sell,27.5125,390.57,target_rebalance,3098.3346,78,45.397224366333155,40.52
2019-03-06,LRCX.US,buy,15.8406,68.67,signal,0.0,0,0.0,0.0
2019-03-22,LRCX.US,sell,16.6798,68.67,target_rebalance,57.6243,16,11.390376589513036,5.3
2019-01-03,AVGO.US,buy,20.6104,141.14,signal,0.0,0,0.0,0.0
2019-03-25,AVGO.US,sell,24.3111,141.14,target_rebalance,522.3238,81,49.35772076258404,17.96
2019-03-06,LRCX.US,buy,15.8406,142.51,signal,0.0,0,0.0,0.0
2019-03-25,LRCX.US,sell,16.3797,142.51,target_rebalance,76.8208,19,12.390376589513034,3.4
2019-01-03,AMD.US,buy,19.705,79.05,signal,0.0,0,0.0,0.0
2019-03-26,AMD.US,sell,26.6633,79.05,target_rebalance,550.0509,82,46.53330195526623,35.31
2019-01-03,AVGO.US,buy,20.6104,13.13,signal,0.0,0,0.0,0.0
2019-03-26,AVGO.US,sell,24.4917,13.13,target_rebalance,50.9614,82,50.35772076258404,18.83
2019-01-03,ASML.US,buy,145.9792,13.86,signal,0.0,0,0.0,0.0
2019-03-27,ASML.US,sell,173.4714,13.86,target_rebalance,381.0417,83,50.05836631280866,18.83
2019-01-03,AVGO.US,buy,20.6104,195.78,signal,0.0,0,0.0,0.0
2019-03-27,AVGO.US,sell,24.7579,195.78,target_rebalance,812.004,83,51.35772076258404,20.12
2019-03-06,LRCX.US,buy,15.8409,95.61,signal,0.0,0,0.0,0.0
2019-03-27,LRCX.US,sell,16.484,95.61,target_rebalance,61.4869,21,14.384883416374656,4.06
2019-01-03,AVGO.US,buy,20.6104,158.32,signal,0.0,0,0.0,0.0
2019-03-28,AVGO.US,sell,24.7196,158.32,target_rebalance,650.5785,84,52.35772076258404,19.94
2019-03-06,LRCX.US,buy,15.8409,15.71,signal,0.0,0,0.0,0.0
2019-03-28,LRCX.US,sell,16.2644,15.71,target_rebalance,6.6534,22,15.384883416374656,2.67
2019-01-03,AMD.US,buy,19.9384,63.86,signal,0.0,0,0.0,0.0
2019-03-29,AMD.US,sell,25.5544,63.86,target_rebalance,358.637,85,47.637112514456504,28.17
2019-01-03,ASML.US,buy,146.0479,1.44,signal,0.0,0,0.0,0.0
2019-03-29,ASML.US,sell,172.6834,1.44,target_rebalance,38.3552,85,51.915632398717364,18.24
2019-01-03,AVGO.US,buy,20.6104,25.35,signal,0.0,0,0.0,0.0
2019-03-29,AVGO.US,sell,25.0616,25.35,target_rebalance,112.8383,85,53.35772076258404,21.6
2019-01-03,AMD.US,buy,19.9384,125.29,signal,0.0,0,0.0,0.0
2019-04-01,AMD.US,sell,26.3936,125.29,target_rebalance,808.7656,88,48.6371125144565,32.38
2019-01-03,ASML.US,buy,146.0479,7.8,signal,0.0,0,0.0,0.0
2019-04-01,ASML.US,sell,177.2814,7.8,target_rebalance,243.6218,88,52.915632398717364,21.39
2019-01-03,ASML.US,buy,146.0479,5.77,signal,0.0,0,0.0,0.0
2019-04-02,ASML.US,sell,179.8214,5.77,target_rebalance,194.8734,89,53.915632398717364,23.12
2019-03-06,LRCX.US,buy,15.8453,101.04,signal,0.0,0,0.0,0.0
2019-04-02,LRCX.US,sell,16.9323,101.04,target_rebalance,109.8311,27,18.226890232073824,6.86
2019-01-03,AMD.US,buy,19.9752,380.15,signal,0.0,0,0.0,0.0
2019-04-03,AMD.US,sell,27.992,380.15,target_rebalance,3047.5738,90,50.360398506929535,40.13
