,Group_1,Group_2,Group_3,Group_4,Group_5
2023-06-01,8.564404841089859,6.20949658589739,4.204061719408141,4.9060453385530005,3.547760400413369
2023-06-02,8.518720158127774,6.169806209149185,4.174930120327013,4.899382991376922,3.550728454365178
2023-06-05,8.646861839020128,6.229506312271178,4.2030678042150065,4.921687731913393,3.535844823821521
2023-06-06,8.682170376230642,6.27699002577402,4.248285377430027,4.977837697581888,3.546152519401026
2023-06-07,8.77660384941897,6.267598101953477,4.236505947481436,4.971578261818233,3.5695594482907014
2023-06-08,8.768144973460183,6.244323212680297,4.226949990649266,4.9647862509430825,3.565377896951023
2023-06-09,8.903376319137715,6.30584601198251,4.254352936923889,4.97207534070964,3.5686228215616884
2023-06-12,9.072895220110128,6.376467227548009,4.297048239076784,5.00441430883298,3.5792411699368754
2023-06-13,9.07352677455809,6.373311363079886,4.289243473658522,5.005958511060969,3.5638907052928914
2023-06-14,9.187508626689121,6.4635601559910905,4.338236227186966,5.063493966492086,3.6056381363023
2023-06-15,9.127750071478314,6.453863197480453,4.332531093946788,5.072239267391337,3.6130827421141305
2023-06-16,9.082525400181913,6.391531936187631,4.287207306301053,5.0194923157852465,3.5869749279725385
2023-06-20,8.996590398699809,6.374190010864189,4.28291427141558,5.031928639902809,3.602840571263253
2023-06-21,8.970684081743407,6.341951356438142,4.2586283403049014,5.0069501113117365,3.6063920100764677
2023-06-22,8.874132817018966,6.296813925349833,4.223658640327985,4.964881819519061,3.576545411472656
2023-06-23,8.893912716074112,6.3372635130740385,4.261119210289824,4.997512969143358,3.5870839484620967
2023-06-26,9.148304163054279,6.430304293043229,4.319410951724538,5.041172921980809,3.591865476478593
2023-06-27,9.195382392208234,6.434781320165174,4.323094154859229,5.022997014674129,3.5625707457078546
2023-06-28,9.224429432966494,6.489785245609041,4.370911748958222,5.06500467158844,3.5802210419672176
2023-06-29,9.3284586228416,6.5510286873109385,4.405335337057407,5.109899699485565,3.6127729967639337
2023-06-30,9.406940682326209,6.574895144671691,4.413301499031799,5.1113160162444595,3.6216315845623863
2023-07-03,9.325030008622756,6.540532183446216,4.392825476431434,5.090869613974057,3.6269456388000814
2023-07-05,9.187330232915226,6.468885772391232,4.359982029160349,5.056938488928617,3.6087290102403866
2023-07-06,9.278477586198388,6.503617547697384,4.37774421210312,5.065531049528732,3.5831566763432963
2023-07-07,9.458769831152955,6.575127464522012,4.426499039839735,5.08840216250565,3.581957509524044
2023-07-10,9.605354309689611,6.656458422464757,4.471822760222533,5.145252682570159,3.603724699364958
2023-07-11,9.691600834471886,6.703206342104142,4.480045259558252,5.166514992528919,3.6047658224428334
2023-07-12,9.863284608518281,6.759004784401284,4.493185704893802,5.183431612046398,3.6090785579997857
2023-07-13,9.740341321852842,6.712022321376117,4.468313074902048,5.150878367369171,3.618832994625469
2023-07-14,9.823408282776134,6.740258222722227,4.471432019551982,5.162519248556809,3.6076162378120245
2023-07-17,9.922775304014214,6.821464175328033,4.4966264808341565,5.182008378145133,3.607605491124387
2023-07-18,10.007896533393199,6.832129110581686,4.519046068547456,5.1961885005577715,3.6365790241118505
2023-07-19,9.785446061264917,6.802590496259625,4.512487150380181,5.2308029764506445,3.683424291238274
2023-07-20,9.763936129632807,6.812670642493164,4.5207194852919175,5.2472090506183635,3.700707036783794
2023-07-21,9.78090887876477,6.826190460893921,4.537045782599241,5.264149523271783,3.702491882634052
2023-07-24,9.811486101594308,6.8486870348057645,4.546950020453576,5.27297634158869,3.697091106671147
2023-07-25,9.827792807579634,6.866953725033149,4.554714652561524,5.284013024743722,3.697790858654527
2023-07-26,9.81270462523245,6.806846481297338,4.505498794975271,5.229911747537911,3.6591172046342906
2023-07-27,9.980807710358265,6.849019040643875,4.526798718942501,5.236732262923544,3.66699225484235
2023-07-28,10.079327824532983,6.874621655069768,4.543106811337511,5.252457252539943,3.6605746299401707
2023-07-31,10.017113205703849,6.880705170214177,4.531714858383217,5.2359749608968595,3.646974628870428
2023-08-01,9.805688940174479,6.793204853876503,4.508118471292718,5.205171833867828,3.6626627384426294
2023-08-02,9.769454876984863,6.777356135460091,4.499545572295262,5.1923124986389135,3.641237795508641
2023-08-03,9.732765394622778,6.749131523340196,4.477502872520234,5.1624833279376645,3.618743204256599
2023-08-04,9.837799170614419,6.806090723219466,4.5196161641465,5.214742185322122,3.648068177905419
2023-08-07,9.737068011629809,6.763052069211006,4.499401144617793,5.193125789129194,3.637914757631377
2023-08-08,9.597316031260268,6.70506009555086,4.480002585299181,5.220690860687268,3.6494288007133737
2023-08-09,9.594845925434687,6.701722258156541,4.473756238403873,5.2157090821492496,3.645034174666708
2023-08-10,9.50863581961013,6.69281092279142,4.4716053875997925,5.243123361666833,3.6616356585256717
2023-08-11,9.573935666659493,6.710411566123418,4.464633765239321,5.239525572093888,3.6529752203758035
2023-08-14,9.415022691268565,6.621617515315692,4.40568776998677,5.1732524455662094,3.617515739337224
2023-08-15,9.258362488220772,6.567272264565783,4.3640372501731814,5.155334702458072,3.614210600143964
2023-08-16,9.146448566276863,6.508931474691024,4.341193158197317,5.1207717157527215,3.577150379714866
2023-08-17,9.185885848844213,6.502825266199128,4.338531831162195,5.1358036588787375,3.591209080574315
2023-08-18,9.253135752278796,6.502628677526399,4.337201956232361,5.1301165606621995,3.5823239174287753
2023-08-21,9.207065068062931,6.483840722790508,4.335509589731861,5.1152139903220135,3.5680574852821514
2023-08-22,9.379830735927415,6.552019802006481,4.374698011068244,5.149744218630151,3.5780713405671483
2023-08-23,9.198691503193311,6.469939926747409,4.337161950637688,5.100939023122068,3.564897817642211
2023-08-24,9.265470071703675,6.497813235360599,4.359552704761667,5.138817483793519,3.5778045408573886
2023-08-25,9.366316335887287,6.558693941109298,4.393150846794883,5.163913684824105,3.5897678669490207
2023-08-28,9.588325240150713,6.657122581048733,4.440955045731663,5.196562395438924,3.607549401137314
2023-08-29,9.632980423187231,6.68221756296462,4.4586449091349944,5.211601322419153,3.606342651858909
2023-08-30,9.682781972325198,6.695095189139003,4.436972207231565,5.18130074353659,3.5675032593848504
2023-08-31,9.737794484353557,6.747182245482791,4.456780985794835,5.1950372053898715,3.5638578811029267
2023-09-01,9.673538662140372,6.664711463269019,4.392441719146597,5.139448915338443,3.5237163432349967
2023-09-05,9.619269246804764,6.649361044680971,4.384242905677191,5.140550657245551,3.5112846860601086
2023-09-06,9.513733572269063,6.592442512148211,4.356993374592469,5.148481025014595,3.533348988127847
2023-09-07,9.511903005260042,6.5938611670276215,4.3511648404602985,5.1590866788919465,3.540715081012875
2023-09-08,9.560719777871554,6.601361033285402,4.362890107820981,5.168007734510849,3.5520099270283287
2023-09-11,9.502327256603122,6.57512991608951,4.362938473428751,5.16653976473189,3.548659740354152
2023-09-12,9.42670246574612,6.540772894222141,4.342670759723851,5.160180597431912,3.5560862875340655
2023-09-13,9.546987519126962,6.617516911235682,4.39994127896228,5.211224012728735,3.5839462906672765
2023-09-14,9.419079178065312,6.549985162302299,4.360833285744817,5.1667310478301856,3.565276287418348
2023-09-15,9.386055755306398,6.531988330588838,4.343973607486266,5.179198280968318,3.5709929227089012
2023-09-18,9.333002469989662,6.5200924911769516,4.330001694839149,5.168864058155713,3.5723477182364602
2023-09-19,9.21487942227725,6.471733579792909,4.316753910454224,5.150577620946512,3.58443139193703
2023-09-20,8.998730397489087,6.33416151515944,4.235379701042173,5.0765567393775495,3.544889954591059
2023-09-21,8.967622409913075,6.32473803262259,4.224646443252745,5.062291425404673,3.5255146146106364
2023-09-22,9.02189340628742,6.346153171225896,4.2366317109872185,5.071583955367075,3.5222727250987496
2023-09-25,8.871367306302613,6.25253720799578,4.177929139522791,4.9954024508594665,3.48645323543882
2023-09-26,8.9462689993782,6.272170106121741,4.192227856831877,4.991398542856028,3.4660367852749014
2023-09-27,9.076358812754327,6.330174525660952,4.233523150847618,5.011893823651671,3.466233340873257
2023-09-28,9.073519183994383,6.330038011920564,4.217635499524809,4.9819903436231705,3.4493896343422628
2023-09-29,8.993102914617157,6.273456961355559,4.169008571422447,4.9210413600743745,3.41354527628092
2023-10-02,8.770834102008143,6.165805369674551,4.123251266503134,4.882872620243798,3.398906620311907
2023-10-03,8.860865387047259,6.204204683489666,4.146407036296866,4.91008042473422,3.4173628316143163
2023-10-04,8.822774509196952,6.1919265607762615,4.134876507710506,4.901707711084441,3.3994396177119905
2023-10-05,8.966416044808822,6.2637979455511825,4.174707397580326,4.9320106805171395,3.408699618956561
2023-10-06,8.993635444784415,6.3067237426096865,4.213888671140377,4.976689597604432,3.444450958717858
2023-10-09,9.12019534796477,6.355161540483211,4.239324406630517,5.012275058036903,3.462921656161566
2023-10-10,9.156867127527955,6.4034987343926675,4.252862866270609,5.002417128111907,3.458975845966253
2023-10-11,9.014173102603191,6.314273408367438,4.202815531692004,4.9390251617744445,3.4190456278595307
2023-10-12,8.853160549555481,6.2717922048523755,4.179573766580501,4.956915104962926,3.4514036078781682
2023-10-13,8.983437528337957,6.365597351335446,4.2275962508013745,5.012870929978244,3.486874982179233
2023-10-16,9.052444048072013,6.389809680269186,4.245243563805338,5.040249998382916,3.4939918747019436
2023-10-17,8.788906415347416,6.245002193700838,4.15994708273893,5.0074896341290005,3.4800567498042363
2023-10-18,8.625144167248049,6.177233406638096,4.108303101111032,4.962025375723818,3.449046393252885
2023-10-19,8.473188050174283,6.088941373459844,4.062862185271694,4.908203333402601,3.426178136620046
2023-10-20,8.461623949608006,6.056380551092286,4.031232839706721,4.882018029100569,3.402470589458125
2023-10-23,8.521251017347282,6.106636277733712,4.058902440744685,4.911498040605057,3.438000840368678
2023-10-24,8.278859707402226,5.996146259884053,4.000995670570828,4.878504624812504,3.451853334491514
2023-10-25,8.236435177501317,6.0046658294573545,3.996555925976186,4.86300275733641,3.4502853978530745
2023-10-26,8.181796793401759,5.950869622319408,3.956326369394239,4.815463853746402,3.3976808045902516
2023-10-27,8.2477519276931,6.000248627208772,3.9784513310686354,4.8583586102485805,3.4286655255396985
2023-10-30,8.309482243872145,6.05888889057387,4.024984292794646,4.898178282989964,3.457661410558698
2023-10-31,8.3704459536523,6.102191535742801,4.035663653500312,4.930952036103908,3.4745135554610256
2023-11-01,8.663581020737452,6.263294063242572,4.1290822763765895,5.017139500476915,3.5143105472698895
2023-11-02,8.936195743653355,6.375509403338351,4.197801850395612,5.094856605829047,3.530949332615519
2023-11-03,8.829229359432139,6.314812581430582,4.17645058767503,5.084592932422665,3.5333803863566913
2023-11-06,8.89597213293046,6.297379091319344,4.162473256493586,5.06549366991231,3.531287387094913
2023-11-07,8.855685578708522,6.3027645565806125,4.173313630002756,5.050949705754368,3.5159757795336026
2023-11-08,8.729104923337774,6.238064400612054,4.147046913338937,5.012583823279126,3.49161511222686
2023-11-09,8.902148716723588,6.3114771689236795,4.205236682510039,5.052985589924158,3.5120846872954044
2023-11-10,8.860186393187533,6.290314745319899,4.199650672168163,5.059844865263642,3.516391700307558
2023-11-13,9.286800445280873,6.51274081435014,4.322685651179494,5.159713779445497,3.5550832815175673
