,IC
2018-04-03,-0.13395804102320244
2018-04-04,-0.10543933967406931
2018-04-05,0.6566983680410733
2018-04-06,-0.12474139235954726
2018-04-09,-0.6001680214810239
2018-04-10,0.23212968660700262
2018-04-11,-0.5907503198495043
2018-04-12,0.4483513959401076
2018-04-13,0.0894494710853418
2018-04-16,-0.244389384718451
2018-04-17,-0.26402998432048985
2018-04-18,0.07257565347368733
2018-04-19,-0.02284816771003478
2018-04-20,0.22307752823380614
2018-04-23,0.44429037052009723
2018-04-24,0.03711500566317344
2018-04-25,-0.07029065255347362
2018-04-26,0.2578732436378444
2018-04-27,0.1902443219120056
2018-04-30,-0.17612628307827552
2018-05-01,-0.10553962598158585
2018-05-02,-0.06988486764032774
2018-05-03,-0.28574830942934837
2018-05-04,-0.32551904398522985
2018-05-07,-0.4010361669605527
2018-05-08,-0.3309798225920162
2018-05-09,-0.08060372971160044
2018-05-10,-0.002593007689211578
2018-05-11,-0.16614811000726007
2018-05-14,-0.06857096915195546
2018-05-15,-0.3183668350342011
2018-05-16,-0.17665107610373348
2018-05-17,-0.021713389361241828
2018-05-18,-0.08420375116961805
2018-05-21,0.1584137297109768
2018-05-22,0.14297553300185273
2018-05-23,0.08516425649807031
2018-05-24,0.18047634960944012
2018-05-25,0.2784251038295177
2018-05-29,-0.08621722052666358
2018-05-30,0.0811503143698014
2018-05-31,-0.5284805731567859
2018-06-01,-0.040828706423908186
2018-06-04,-0.2752189242668554
2018-06-05,-0.34820455537804723
2018-06-06,0.2572925470846726
2018-06-07,0.015240658872455654
2018-06-08,-0.07597212177567121
2018-06-11,0.012660652245524968
2018-06-12,-0.04020226777313662
2018-06-13,0.11670799454556556
2018-06-14,0.2594513908343591
2018-06-15,0.013188898317240223
2018-06-18,0.4239522504230665
2018-06-19,-0.008894938216460677
2018-06-20,0.29416809517961695
2018-06-21,0.31307889299329
2018-06-22,0.5423120027934105
2018-06-25,-0.10547005317638611
2018-06-26,0.4336289099018337
2018-06-27,-0.06217531914816415
2018-06-28,-0.08403119924264736
2018-06-29,-0.18630527862698376
2018-07-02,0.4541321756907098
2018-07-03,-0.06740431678489535
2018-07-05,-0.14099505738266824
2018-07-06,-0.49242437386114757
2018-07-09,0.1640051541020291
2018-07-10,0.4031910041991911
2018-07-11,-0.32791422502607875
2018-07-12,-0.04578129959446337
2018-07-13,0.02703549805669585
2018-07-16,-0.37573371848870607
2018-07-17,-0.3600075386056449
2018-07-18,0.27897138402929117
2018-07-19,0.009200846257665206
2018-07-20,-0.185876802768679
2018-07-23,-0.034794285591672476
2018-07-24,-0.12162830205828289
2018-07-25,0.07289314514186916
2018-07-26,0.128550630025523
2018-07-27,0.2505173436122457
2018-07-30,0.08672992095382819
2018-07-31,0.015465997974233295
2018-08-01,-0.06709459127315069
2018-08-02,0.2706132612554776
2018-08-03,-0.18254147663529774
2018-08-06,-0.3659006794508681
