timestamp,code,side,price,qty,reason,pnl,holding_days,holding_bars,return_pct
2019-03-07,LRCX.US,sell,15.3231,7617.21,signal,-8140.9669,22,14.54170788861294,-6.52
2019-02-13,MU.US,buy,39.8342,3132.63,signal,0.0,0,0.0,0.0
2019-03-07,MU.US,sell,36.57,3132.63,signal,-10225.4233,22,13.961415592303188,-8.19
2019-02-13,NVDA.US,buy,3.7817,31140.12,signal,0.0,0,0.0,0.0
2019-03-07,NVDA.US,sell,3.7416,31140.12,signal,-1247.1498,22,14.752312026026331,-1.06
2019-02-13,TSM.US,buy,32.688,3626.46,signal,0.0,0,0.0,0.0
2019-03-07,TSM.US,sell,32.9583,3626.46,signal,980.2028,22,14.805903381886878,0.83
2019-03-12,AMD.US,buy,23.1231,74.61,signal,0.0,0,0.0,0.0
2019-03-13,AMD.US,sell,23.6363,74.61,target_rebalance,38.2928,1,1.0,2.22
2019-03-12,ASML.US,buy,169.0536,0.34,signal,0.0,0,0.0,0.0
2019-03-13,ASML.US,sell,170.3381,0.34,target_rebalance,0.4367,1,1.0,0.76
2019-03-12,NVDA.US,buy,4.026,51.49,signal,0.0,0,0.0,0.0
2019-03-13,NVDA.US,sell,4.0618,51.49,target_rebalance,1.8426,1,1.0,0.89
2019-03-12,AVGO.US,buy,22.2902,32.8,signal,0.0,0,0.0,0.0
2019-03-14,AVGO.US,sell,22.4375,32.8,target_rebalance,4.8328,2,1.9957117668964364,0.66
2019-03-12,NVDA.US,buy,4.026,918.27,signal,0.0,0,0.0,0.0
2019-03-14,NVDA.US,sell,4.1846,918.27,target_rebalance,145.6458,2,2.0,3.94
2019-03-12,ASML.US,buy,169.0536,4.37,signal,0.0,0,0.0,0.0
2019-03-15,ASML.US,sell,173.9442,4.37,target_rebalance,21.3716,3,3.0,2.89
2019-03-12,AVGO.US,buy,22.2902,177.06,signal,0.0,0,0.0,0.0
2019-03-15,AVGO.US,sell,23.6225,177.06,target_rebalance,235.9051,3,2.9957117668964366,5.98
2019-03-12,LRCX.US,buy,15.7486,293.05,signal,0.0,0,0.0,0.0
2019-03-15,LRCX.US,sell,16.4898,293.05,target_rebalance,217.1996,3,2.974868234138311,4.71
2019-03-12,AMAT.US,buy,36.0014,29.16,signal,0.0,0,0.0,0.0
2019-03-18,AMAT.US,sell,37.5166,29.16,target_rebalance,44.1831,6,3.990509250031431,4.21
2019-03-12,MU.US,buy,38.2166,26.83,signal,0.0,0,0.0,0.0
2019-03-18,MU.US,sell,38.5768,26.83,target_rebalance,9.6639,6,3.9078712013905754,0.94
2019-03-12,NVDA.US,buy,4.0291,136.13,signal,0.0,0,0.0,0.0
2019-03-18,NVDA.US,sell,4.2364,136.13,target_rebalance,28.2149,6,3.9257003861621467,5.14
2019-03-12,AMD.US,buy,23.1265,26.84,signal,0.0,0,0.0,0.0
2019-03-19,AMD.US,sell,23.5764,26.84,target_rebalance,12.0741,7,4.872859789138376,1.95
2019-03-12,AVGO.US,buy,22.2911,29.41,signal,0.0,0,0.0,0.0
2019-03-19,AVGO.US,sell,24.2575,29.41,target_rebalance,57.8326,7,4.993625406663564,8.82
2019-03-12,MU.US,buy,38.2166,8.42,signal,0.0,0,0.0,0.0
2019-03-19,MU.US,sell,38.8983,8.42,target_rebalance,5.7397,7,4.907871201390576,1.78
2019-03-12,NVDA.US,buy,4.0291,118.7,signal,0.0,0,0.0,0.0
2019-03-19,NVDA.US,sell,4.278,118.7,target_rebalance,29.5404,7,4.925700386162147,6.18
2019-03-12,AMD.US,buy,23.1265,467.21,signal,0.0,0,0.0,0.0
2019-03-20,AMD.US,sell,26.4635,467.21,target_rebalance,1559.063,8,5.872859789138375,14.43
2019-03-12,AVGO.US,buy,22.2911,5.14,signal,0.0,0,0.0,0.0
2019-03-20,AVGO.US,sell,24.7937,5.14,target_rebalance,12.8634,8,5.993625406663564,11.23
2019-03-12,NVDA.US,buy,4.0291,77.7,signal,0.0,0,0.0,0.0
2019-03-20,NVDA.US,sell,4.38,77.7,target_rebalance,27.264,8,5.925700386162148,8.71
2019-03-12,ASML.US,buy,169.2481,1.04,signal,0.0,0,0.0,0.0
2019-03-21,ASML.US,sell,176.0855,1.04,target_rebalance,7.111,9,6.852052925543255,4.04
2019-03-12,MU.US,buy,38.2227,103.84,signal,0.0,0,0.0,0.0
2019-03-21,MU.US,sell,40.6226,103.84,target_rebalance,249.1961,9,6.880370219650903,6.28
2019-03-12,TSM.US,buy,33.2857,59.51,signal,0.0,0,0.0,0.0
2019-03-21,TSM.US,sell,34.2165,59.51,target_rebalance,55.393,9,6.7884886957610115,2.8
2019-03-12,AMD.US,buy,23.1765,153.97,signal,0.0,0,0.0,0.0
2019-03-22,AMD.US,sell,27.5125,153.97,target_rebalance,667.6007,10,7.744594619870754,18.71
2019-03-12,LRCX.US,buy,15.7855,23.16,signal,0.0,0,0.0,0.0
2019-03-22,LRCX.US,sell,16.6798,23.16,target_rebalance,20.7118,10,7.650116567317863,5.67
2019-03-12,MU.US,buy,38.2227,30.82,signal,0.0,0,0.0,0.0
2019-03-22,MU.US,sell,42.3468,30.82,target_rebalance,127.1042,10,7.880370219650902,10.79
2019-03-12,NVDA.US,buy,4.0293,241.93,signal,0.0,0,0.0,0.0
2019-03-22,NVDA.US,sell,4.5276,241.93,target_rebalance,120.5582,10,7.92242241269829,12.37
2019-03-12,ASML.US,buy,169.4331,1.37,signal,0.0,0,0.0,0.0
2019-03-25,ASML.US,sell,172.7298,1.37,target_rebalance,4.5165,13,8.681175496306752,1.95
2019-03-12,AVGO.US,buy,22.3575,81.56,signal,0.0,0,0.0,0.0
2019-03-25,AVGO.US,sell,24.3111,81.56,target_rebalance,159.3403,13,8.768946285689777,8.74
2019-03-12,LRCX.US,buy,15.7855,94.18,signal,0.0,0,0.0,0.0
2019-03-25,LRCX.US,sell,16.3797,94.18,target_rebalance,55.9618,13,8.650116567317863,3.76
2019-03-12,TSM.US,buy,33.3078,28.35,signal,0.0,0,0.0,0.0
2019-03-25,TSM.US,sell,34.004,28.35,target_rebalance,19.7359,13,8.673711771873554,2.09
2019-03-12,AMD.US,buy,23.2199,33.33,signal,0.0,0,0.0,0.0
